acct_id,agent_id,div_code,division,curr_meter_read_remark,prev_meter_read_remark,prev_bill_basis
9531775797,PUFGL00811,DIV475813,RDF ,RDF,ASS,
9532675000,FGLTD02379,DIV475811,IDF,IDF,ASS,
9532975000,FGLTD03133,DIV475812,RDF ,RDF,ASS,
9534046000,FGLTD02929,DIV475814,IDF ,IDF,ASS,
9534507214,FGLTD02951,DIV475811,IDF ,IDF,ASS,
9535553467,FGLTD03125,DIV475813,RDF ,OK,MU,
9536527000,PUFGL00886,DIV475611,RDF ,OK,MU,
9537185000,FGLTD02667,DIV475813,RDF ,RDF,ASS,
9538417000,FGLTD01519,DIV475935,RDF ,RDF,ASS,
9538907000,PUFGL01008,DIV475612,RDF ,OK,MU,
9539175000,PUFGL01019,DIV475612,RDF,P,PROV,
9540346000,PUFGL00506,DIV475932,RDF ,RDF,ASS,
9540454000,PUFGL00709,DIV475811,IDF ,IDF,ASS,
9540507000,PUFGL00188,DIV435731,RDF ,RDF,ASS,
9541308000,PUFGL00622,DIV475935,RDF ,BR,MU,
9544084393,FGLTD02952,DIV475811,IDF ,IDF,ASS,
9544087000,PUFGL00790,DIV475812,RDF ,RDF,ASS,
9544177000,FGLTD03393,DIV475814,IDF ,IDF,ASS,
9544189887,PUFGL00932,DIV475612,RDF ,RDF,ASS,
9544302226,PUFGL01133,DIV475614,RDF ,OK,MU,
9544946000,PUFGL01001,DIV475612,RDF ,OK,MU,
9545166000,PUFGL01088,DIV475614,RDF ,OK,MU,
9546590579,PUFGL00915,DIV475612,RDF ,OK,MU,
9549155629,FGLTD02594,DIV475932,RDF ,RDF,ASS,
9550308000,PUFGL00843,DIV475814,IDF ,IDF,ASS,
9550799935,FGLTD02305,DIV475814,IDF,IDF,ASS,
9551477000,PUFGL00585,DIV475934,RDF ,RDF,ASS,
9552807000,FGLTD02676,DIV475611,RDF ,OK,MU,
9553239886,PUFGL00246,DIV435733,RDF ,OK,MU,
9554317816,PUFGL00333,DIV435721,RDF ,P,PROV,
9555186000,PUFGL00844,DIV475814,IDF ,IDF,ASS,
9555679827,FGLTD03165,DIV435731,RDF ,OK,MU,
9556166000,FGLTD01639,DIV475813,RDF ,RDF,ASS,
9556346000,PUFGL01125,DIV475614,RDF ,RDF,ASS,
9556877000,PUFGL00246,DIV435733,RDF ,BR,MU,
9556936887,FGLTD03005,DIV475811,IDF ,IDF,ASS,
9556997000,FGLTD03058,DIV475813,RDF ,RDF,ASS,
9557215187,PUFGL00901,DIV475611,RDF ,RDF,ASS,
9557252813,FGLTD02658,DIV435731,RDF ,RDF,ASS,
9557474289,FGLTD01244,DIV435722,RDF ,OK,MU,
9557567000,PUFGL01061,DIV475613,RDF ,OK,MU,
9557765000,PUFGL00682,DIV475811,IDF ,IDF,ASS,
9558783466,PUFGL00230,DIV435733,IDF ,IDF,ASS,
9559986000,FGLTD03049,DIV475814,IDF,IDF,ASS,
9560229390,PUFGL00576,DIV475934,RDF ,RDF,ASS,
9561018000,PUFGL00687,DIV475811,IDF ,IDF,ASS,
9561502960,PUFGL00199,DIV435731,RDF ,RDF,ASS,
9562092367,FGLTD01661,DIV475814,RDF ,RDF,ASS,
9562112000,FGLTD02324,DIV435711,RDF ,OK,MU,
9562320455,PUFGL00333,DIV435721,RDF ,OK,MU,
9562657000,FGLTD03012,DIV475811,IDF,IDF,ASS,
9563765000,FGLTD02908,DIV435733,RDF ,RDF,ASS,
9565554165,PUFGL00760,DIV475812,RDF ,RDF,ASS,
9566012341,PUFGL00188,DIV435731,RDF ,RDF,ASS,
9566417000,PUFGL01019,DIV475612,IDF ,IDF,ASS,
9566887000,PUFGL00257,DIV435733,IDF,IDF,ASS,
9568426000,FGLTD02471,DIV475814,IDF ,IDF,ASS,
9570218000,PUFGL00850,DIV475814,IDF ,IDF,ASS,
9570366000,FGLTD03358,DIV475935,RDF ,RDF,ASS,
9570476000,PUFGL00617,DIV475935,RDF ,OK,MU,
9570590767,PUFGL00848,DIV475814,RDF ,OK,MU,
9570967000,FGLTD01189,DIV475813,IDF ,IDF,ASS,
9571557000,PUFGL00845,DIV475814,IDF ,IDF,ASS,
9572327000,PUFGL00790,DIV475812,RDF ,RDF,ASS,
9572756000,PUFGL00844,DIV475814,IDF,IDF,ASS,
9572977000,FGLTD02929,DIV475814,IDF,IDF,ASS,
9573087000,PUFGL00257,DIV435733,RDF,OK,CEIL,
9573226000,FGLTD02662,DIV475813,RDF ,OK,MU,
9577967000,PUFGL00337,DIV435721,RDF ,P,PROV,
9578675000,PUFGL00891,DIV475611,RDF ,OK,MU,
9581175000,PUFGL00777,DIV475812,RDF ,P,PROV,
9581536859,PUFGL00622,DIV475935,RDF ,OK,MU,
9582785000,PUFGL00592,DIV475934,RDF ,RDF,ASS,
9583448737,FGLTD02929,DIV475814,IDF ,IDF,ASS,
9584197000,PUFGL00121,DIV435732,RDF ,RDF,ASS,
9584476000,PUFGL00764,DIV475812,IDF ,IDF,ASS,
9584997000,PUFGL00583,DIV475934,IDF ,IDF,ASS,
9585636000,PUFGL00436,DIV435722,RDF ,OK,MU,
9585767000,FGLTD02662,DIV475813,RDF ,OK,MU,
9586447000,FGLTD02668,DIV475813,RDF ,RDF,ASS,
9586557000,PUFGL00566,DIV475934,IDF ,IDF,ASS,
9586827000,PUFGL00487,DIV475932,RDF ,OK,MU,
9587081323,PUFGL00507,DIV475932,RDF ,OK,MU,
9587127000,FGLTD02929,DIV475814,IDF,IDF,ASS,
9588116000,PUFGL00754,DIV475812,RDF ,RDF,ASS,
9590866000,PUFGL01132,DIV475614,RDF ,P,PROV,
9590974718,PUFGL00445,DIV475931,RDF ,OK,MU,
9591836000,PUFGL00777,DIV475812,IDF ,IDF,ASS,
9592156389,FGLTD01661,DIV475814,IDF ,IDF,ASS,
9592986000,FGLTD01671,DIV475814,IDF ,IDF,ASS,
9593017000,FGLTD03309,DIV475614,RDF ,RDF,ASS,
9593715006,PUFGL00849,DIV475814,IDF ,IDF,ASS,
9595089340,PUFGL00761,DIV475812,RDF ,OK,MU,
9596837000,FGLTD03134,DIV475811,RDF ,P,PROV,
9597847000,FGLTD02587,DIV475611,IDF ,IDF,ASS,
9598317000,PUFGL00850,DIV475814,IDF ,RDF,ASS,
9599157000,PUFGL00716,DIV475811,RDF ,OK,MU,
9600408000,FGLTD03294,DIV475814,IDF ,IDF,ASS,
9600677000,PUFGL00203,DIV435731,RDF ,RDF,ASS,
9601746000,FGLTD01887,DIV435721,IDF ,IDF,ASS,
9602006000,FGLTD02471,DIV475814,IDF ,IDF,ASS,
9602557000,FGLTD02471,DIV475814,IDF ,IDF,ASS,
9602976000,FGLTD03203,DIV475813,IDF ,IDF,ASS,
9603843249,PUFGL01151,DIV475614,RDF ,RDF,ASS,
9604118000,PUFGL00844,DIV475814,IDF ,IDF,ASS,
9605008000,PUFGL00784,DIV475812,RDF ,OK,MU,
9606046893,FGLTD01938,DIV435723,RDF ,OK,MU,
9607746000,FGLTD02967,DIV475934,RDF ,RDF,ASS,
9608796000,FGLTD01660,DIV475814,IDF ,IDF,ASS,
9609923596,FGLTD03278,DIV435712,RDF ,OK,MU,
9610365000,PUFGL00761,DIV475812,RDF ,RDF,ASS,
9611081988,PUFGL00711,DIV475811,RDF ,RDF,ASS,
9611107000,PUFGL00764,DIV475812,IDF ,IDF,ASS,
9612007000,PUFGL00334,DIV435721,RDF ,OK,MU,
9612708000,PUFGL01122,DIV475612,RDF ,P,PROV,
9613118000,PUFGL01213,DIV475935,RDF ,RDF,ASS,
9613734684,PUFGL00971,DIV475612,RDF ,RDF,ASS,
9614066000,PUFGL00552,DIV475934,IDF,IDF,ASS,
9614385000,PUFGL00251,DIV435733,RDF ,OK,MU,
9614387000,PUFGL00851,DIV475814,IDF ,IDF,ASS,
9614765000,FGLTD03118,DIV475814,IDF ,IDF,ASS,
9616086000,PUFGL00436,DIV435722,RDF ,OK,MU,
9617145630,PUFGL00871,DIV475611,RDF ,BR,MU,
9617245978,PUFGL00676,DIV475811,RDF ,BR,MU,
9619656000,FGLTD03116,DIV475814,IDF ,IDF,ASS,
9619733157,PUFGL00376,DIV435722,RDF ,RDF,ASS,
9620221032,PUFGL01021,DIV475612,RDF ,P,PROV,
9620785000,FGLTD02139,DIV475613,RDF ,RDF,ASS,
9621096000,FGLTD03289,DIV475814,IDF ,IDF,ASS,
9622207000,FGLTD02305,DIV475814,IDF ,IDF,ASS,
9624118000,FGLTD02305,DIV475814,IDF ,IDF,ASS,
9624434803,PUFGL00803,DIV475813,RDF ,OK,CEIL,
9625267000,PUFGL00845,DIV475814,IDF ,IDF,ASS,
9626066000,PUFGL00761,DIV475812,IDF,IDF,ASS,
9626417000,FGLTD02929,DIV475814,IDF ,IDF,ASS,
9628078121,PUFGL01209,DIV475935,RDF ,OK,MU,
9629363000,FGLTD02238,DIV475932,IDF ,IDF,ASS,
9630416000,PUFGL00176,DIV435731,RDF ,P,PROV,
9631747000,FGLTD03294,DIV475814,IDF ,IDF,ASS,
9631857000,PUFGL00792,DIV475812,IDF ,IDF,ASS,
9633357000,PUFGL00164,DIV435731,RDF ,RDF,ASS,
9633776000,PUFGL00599,DIV475934,RDF ,RDF,ASS,
9634296000,PUFGL01087,DIV475614,RDF ,RDF,ASS,
9635363000,PUFGL00489,DIV475932,RDF ,RDF,ASS,
9635607000,FGLTD02929,DIV475814,IDF ,IDF,ASS,
9636608462,PUFGL01130,DIV475614,RDF ,OK,MU,
9637027000,PUFGL00658,DIV475811,RDF ,RDF,ASS,
9638017000,FGLTD03435,DIV475813,RDF ,RDF,ASS,
9638747000,PUFGL00257,DIV435733,IDF,IDF,ASS,
9639616000,FGLTD02379,DIV475811,IDF,IDF,ASS,
9639916000,PUFGL00887,DIV475611,RDF ,OK,MU,
9641665000,FGLTD02952,DIV475811,RDF ,RDF,ASS,
9641785000,PUFGL00250,DIV435733,RDF ,P,PROV,
9642086000,PUFGL00592,DIV475934,RDF ,RDF,ASS,
9642817000,PUFGL01042,DIV475613,RDF ,P,PROV,
9643018000,PUFGL00585,DIV475934,RDF,RDF,ASS,
9644692454,PUFGL01107,DIV475614,RDF ,OK,MU,
9644727000,FGLTD02139,DIV475613,RDF,RDF,ASS,
9645397000,FGLTD01557,DIV475932,RDF ,P,PROV,
9645977000,PUFGL00951,DIV475612,RDF ,RDF,ASS,
9647146000,PUFGL00743,DIV475812,IDF ,IDF,ASS,
9649575000,FGLTD02929,DIV475814,IDF,IDF,ASS,
9650336000,PUFGL00722,DIV475811,RDF ,RDF,ASS,
9650709672,PUFGL00337,DIV435721,RDF ,OK,MU,
9651287000,FGLTD02738,DIV435733,IDF ,IDF,ASS,
9652247000,PUFGL00932,DIV475612,RDF ,RDF,ASS,
9652454000,PUFGL00710,DIV475811,RDF ,OK,MU,
9652746840,FGLTD03125,DIV475813,IDF ,IDF,ASS,
9653146774,PUFGL00995,DIV475612,RDF,RDF,ASS,
9653765000,PUFGL00850,DIV475814,IDF ,IDF,ASS,
9654555405,FGLTD01192,DIV475813,RDF ,RDF,ASS,
9655018000,PUFGL00888,DIV475611,RDF ,RDF,ASS,
9655796314,FGLTD03309,DIV475614,RDF ,OK,MU,
9656147000,PUFGL00792,DIV475812,IDF ,IDF,ASS,
9656586000,PUFGL00950,DIV475612,RDF ,P,PROV,
9657177000,PUFGL00593,DIV475934,RDF ,RDF,ASS,
9658167000,PUFGL00865,DIV475611,RDF ,OK,MU,
9658208000,PUFGL00838,DIV475813,RDF ,RDF,ASS,
9658318000,PUFGL01010,DIV475612,IDF,IDF,ASS,
9658796000,FGLTD03294,DIV475814,IDF ,IDF,ASS,
9659376000,PUFGL01208,DIV475935,RDF ,RDF,ASS,
9661065000,PUFGL00584,DIV475934,RDF,RDF,ASS,
9662546000,PUFGL01087,DIV475614,RDF ,OK,MU,
9663293522,FGLTD02776,DIV435713,RDF ,OK,MU,
9664267000,PUFGL00847,DIV475814,IDF ,IDF,ASS,
9664796000,FGLTD02929,DIV475814,IDF ,IDF,ASS,
9665394996,PUFGL01151,DIV475614,RDF ,RDF,ASS,
9665697000,FGLTD01592,DIV475812,IDF ,IDF,ASS,
9665736000,FGLTD02667,DIV475813,RDF ,RDF,ASS,
9666354000,PUFGL00705,DIV475811,RDF ,OK,MU,
9667037000,PUFGL00704,DIV475811,IDF ,IDF,ASS,
9667385000,FGLTD01532,DIV475935,RDF ,OK,MU,
9670426000,FGLTD02982,DIV435733,RDF ,P,PROV,
9671185000,FGLTD03015,DIV475811,IDF ,IDF,ASS,
9671665116,FGLTD02747,DIV435732,RDF ,OK,MU,
9672420975,PUFGL00899,DIV475611,RDF ,OK,MU,
9672461825,PUFGL01218,DIV475935,RDF ,RDF,ASS,
9673297000,FGLTD01594,DIV475812,IDF ,IDF,ASS,
9673577000,FGLTD02929,DIV475814,IDF ,IDF,ASS,
9673944771,FGLTD01182,DIV475813,IDF ,IDF,ASS,
9673955000,PUFGL00635,DIV475935,RDF,OK,MU,
9674501544,PUFGL01060,DIV475613,RDF ,RDF,ASS,
9675266000,PUFGL00194,DIV435731,RDF ,RDF,ASS,
9676104448,PUFGL00993,DIV475612,RDF ,P,PROV,
9677157000,PUFGL00756,DIV475812,RDF,OK,MU,
9677757000,PUFGL00548,DIV475934,RDF ,RDF,ASS,
9677809521,PUFGL00253,DIV435733,RDF ,OK,MU,
9678077000,FGLTD02471,DIV475814,IDF ,IDF,ASS,
9679418000,PUFGL00886,DIV475611,RDF ,OK,MU,
9679589686,FGLTD01624,DIV475812,RDF ,OK,MU,
9679697000,FGLTD02944,DIV475812,IDF,IDF,ASS,
9679808000,PUFGL00802,DIV475813,IDF ,IDF,ASS,
9680118000,PUFGL00803,DIV475813,RDF ,RDF,ASS,
9680767000,FGLTD02667,DIV475813,RDF ,OK,MU,
9680827000,PUFGL00699,DIV475811,IDF,IDF,ASS,
9681800413,PUFGL00500,DIV475932,RDF ,OK,MU,
9682170231,PUFGL00839,DIV475813,RDF ,OK,MU,
9682608000,PUFGL01138,DIV475614,RDF ,RDF,ASS,
9682644686,PUFGL00259,DIV435733,RDF ,OK,MU,
9682966000,PUFGL00562,DIV475934,RDF ,RDF,ASS,
9683407000,PUFGL00684,DIV475811,IDF ,IDF,ASS,
9683837000,FGLTD02305,DIV475814,IDF ,IDF,ASS,
9684975000,PUFGL00776,DIV475812,RDF,P,PROV,
9685087000,PUFGL01056,DIV475613,RDF ,RDF,ASS,
9686897000,FGLTD02189,DIV475934,IDF,IDF,ASS,
9687718000,FGLTD02676,DIV475611,RDF ,OK,MU,
9688311848,FGLTD01661,DIV475814,IDF ,IDF,ASS,
9688376000,FGLTD01770,DIV475814,IDF ,IDF,ASS,
9688457000,PUFGL00723,DIV475811,IDF,IDF,ASS,
9688656000,FGLTD02239,DIV475935,RDF ,OK,MU,
9688923954,PUFGL00481,DIV475932,RDF ,OK,MU,
9689367000,PUFGL00259,DIV435733,RDF ,RDF,ASS,
9690607000,FGLTD02305,DIV475814,IDF ,IDF,ASS,
9692018000,PUFGL00587,DIV475934,RDF ,OK,MU,
9694727000,PUFGL00782,DIV475812,RDF ,OK,MU,
9696216000,FGLTD01182,DIV475813,RDF ,RDF,ASS,
9697626959,PUFGL00882,DIV475611,RDF ,OK,MU,
9699046000,PUFGL00848,DIV475814,IDF ,IDF,ASS,
9699687832,FGLTD03221,DIV475613,RDF,P,PROV,
9699776000,FGLTD03057,DIV475813,RDF ,RDF,ASS,
9701051307,PUFGL00777,DIV475812,RDF ,P,PROV,
9701175000,PUFGL00782,DIV475812,RDF ,P,PROV,
9701624731,PUFGL00621,DIV475935,RDF ,BR,MU,
9702375000,PUFGL00711,DIV475811,IDF,IDF,ASS,
9704454000,PUFGL00705,DIV475811,IDF ,IDF,ASS,
9705185000,PUFGL00204,DIV435731,RDF ,P,PROV,
9706046000,PUFGL00239,DIV435733,RDF ,BR,MU,
9706139982,FGLTD03397,DIV435722,RDF ,P,PROV,
9706637000,FGLTD02667,DIV475813,RDF,RDF,ASS,
9706965000,PUFGL00361,DIV435721,RDF ,P,PROV,
9707457000,FGLTD02308,DIV475814,IDF ,IDF,ASS,
9708547000,PUFGL00901,DIV475611,RDF ,RDF,ASS,
9708807000,PUFGL00469,DIV475931,IDF ,IDF,ASS,
9709696000,PUFGL00586,DIV475934,RDF ,OK,MU,
9710203986,FGLTD02929,DIV475814,IDF ,IDF,ASS,
9710616000,PUFGL01000,DIV475612,RDF ,P,PROV,
9710686000,FGLTD02667,DIV475813,RDF ,RDF,ASS,
9711047130,FGLTD02676,DIV475611,RDF ,OK,MU,
9711517000,PUFGL00555,DIV475934,RDF ,OK,MU,
9712066000,FGLTD01966,DIV475812,IDF,IDF,ASS,
9712611717,FGLTD01592,DIV475812,RDF ,OK,MU,
9712685000,FGLTD02533,DIV435721,RDF ,RDF,ASS,
9712686949,PUFGL00180,DIV435731,RDF ,RDF,ASS,
9712975000,PUFGL00859,DIV475611,RDF ,P,PROV,
9713147000,FGLTD01808,DIV475934,RDF ,OK,MU,
9713797000,PUFGL01000,DIV475612,RDF ,P,PROV,
9714675000,FGLTD03289,DIV475814,IDF,IDF,ASS,
9715076000,PUFGL00704,DIV475811,IDF ,IDF,ASS,
9715936000,PUFGL00185,DIV435731,RDF ,RDF,ASS,
9716246000,PUFGL00699,DIV475811,IDF,IDF,ASS,
9716522431,FGLTD02460,DIV475932,RDF ,P,PROV,
9716908000,FGLTD02667,DIV475813,IDF ,IDF,ASS,
9718023234,FGLTD01654,DIV475814,IDF ,IDF,ASS,
9718086000,PUFGL00584,DIV475934,RDF ,RDF,ASS,
9718336000,PUFGL00771,DIV475812,RDF ,OK,MU,
9720217000,PUFGL00851,DIV475814,IDF ,IDF,ASS,
9720222000,FGLTD01491,DIV435714,RDF ,OK,MU,
9720307000,PUFGL00761,DIV475812,RDF ,OK,MU,
9720756000,PUFGL00843,DIV475814,IDF ,IDF,ASS,
9721866000,FGLTD03327,DIV475614,RDF,RDF,ASS,
9722457000,FGLTD02474,DIV475814,IDF,IDF,ASS,
9722870716,FGLTD01181,DIV475813,RDF,RDF,ASS,
9723766000,PUFGL00946,DIV475612,RDF ,RDF,ASS,
9726060877,PUFGL00845,DIV475814,IDF ,IDF,ASS,
9726636000,PUFGL01132,DIV475614,RDF ,OK,MU,
9726877000,FGLTD03120,DIV475813,RDF,RDF,ASS,
9728827000,PUFGL00704,DIV475811,IDF ,IDF,ASS,
9728877000,FGLTD03114,DIV475814,IDF ,IDF,ASS,
9730157000,PUFGL01130,DIV475614,RDF,OK,CEIL,
9730218000,PUFGL00844,DIV475814,IDF ,IDF,ASS,
9730834964,FGLTD02929,DIV475814,IDF,IDF,ASS,
9730867000,PUFGL01054,DIV475613,RDF ,RDF,ASS,
9731365000,FGLTD02798,DIV475611,RDF,RDF,ASS,
9731567347,PUFGL00811,DIV475813,RDF ,RDF,ASS,
9732657000,PUFGL00230,DIV435733,RDF ,BR,MU,
9733287000,PUFGL00782,DIV475812,RDF,RDF,ASS,
9733487000,PUFGL01034,DIV475613,RDF ,RDF,ASS,
9734799049,PUFGL00899,DIV475611,RDF ,RDF,ASS,
9735147000,FGLTD01582,DIV475613,RDF ,OK,MU,
9735208000,PUFGL00188,DIV435731,IDF ,IDF,ASS,
9736256000,PUFGL01003,DIV475612,RDF ,P,PROV,
9736426000,FGLTD03393,DIV475814,IDF ,IDF,ASS,
9737137000,PUFGL01041,DIV475613,RDF ,OK,MU,
9737707000,PUFGL00676,DIV475811,IDF ,IDF,ASS,
9737802000,FGLTD01815,DIV435711,RDF ,RDF,ASS,
9737857000,FGLTD02189,DIV475934,RDF ,RDF,ASS,
9738247000,FGLTD02313,DIV435732,RDF ,OK,MU,
9739326000,PUFGL00548,DIV475934,RDF ,RDF,ASS,
9739575000,FGLTD02929,DIV475814,IDF ,IDF,ASS,
9739877000,PUFGL00625,DIV475935,RDF ,P,PROV,
9740177000,FGLTD02305,DIV475814,IDF ,IDF,ASS,
9740396000,FGLTD01986,DIV435732,RDF ,RDF,ASS,
9740837000,PUFGL00257,DIV435733,IDF,IDF,ASS,
9742726834,PUFGL00830,DIV475813,RDF ,RDF,ASS,
9746172074,FGLTD02299,DIV475812,RDF,P,PROV,
9746567000,FGLTD01540,DIV475934,RDF ,RDF,ASS,
9746575000,FGLTD03116,DIV475814,IDF ,IDF,ASS,
9747347000,FGLTD02947,DIV475812,RDF ,RDF,ASS,
9747716000,FGLTD02918,DIV435733,RDF ,P,PROV,
9747737000,PUFGL00555,DIV475934,RDF ,RDF,ASS,
9747955000,FGLTD02929,DIV475814,IDF ,IDF,ASS,
9748127000,FGLTD03116,DIV475814,IDF,IDF,ASS,
9748696000,FGLTD02197,DIV435731,RDF ,P,PROV,
9751737075,PUFGL00844,DIV475814,IDF,IDF,ASS,
9752208000,PUFGL00584,DIV475934,RDF ,RDF,ASS,
9753201680,FGLTD01661,DIV475814,IDF ,IDF,ASS,
9753508090,PUFGL00508,DIV475932,RDF ,OK,MU,
9753796000,FGLTD03058,DIV475813,RDF ,RDF,ASS,
9754612000,FGLTD01871,DIV435714,RDF ,OK,MU,
9755617000,PUFGL00427,DIV435722,RDF ,OK,MU,
9755998425,PUFGL00886,DIV475611,RDF ,OK,MU,
9756877000,PUFGL00268,DIV435733,RDF ,P,PROV,
9758157000,PUFGL00654,DIV475811,RDF ,BR,MU,
9758187000,FGLTD02823,DIV475614,RDF,RDF,ASS,
9758357000,PUFGL00864,DIV475611,RDF ,RDF,ASS,
9758570776,FGLTD02460,DIV475932,RDF ,P,PROV,
9759093425,PUFGL01117,DIV475614,RDF ,RDF,ASS,
9759622507,FGLTD01182,DIV475813,RDF ,RDF,ASS,
9759685000,PUFGL00584,DIV475934,RDF ,OK,MU,
9759766000,PUFGL00436,DIV435722,RDF ,P,PROV,
9760165000,PUFGL01051,DIV475613,RDF ,OK,MU,
9760696000,PUFGL00476,DIV475932,RDF ,RDF,ASS,
9760916962,PUFGL00701,DIV475811,RDF ,RDF,ASS,
9761172332,FGLTD02738,DIV435733,IDF ,IDF,ASS,
9761508000,FGLTD03004,DIV475812,IDF ,IDF,ASS,
9762102752,PUFGL00194,DIV435731,RDF,P,PROV,
9762137000,PUFGL00763,DIV475812,RDF ,OK,MU,
9763563000,PUFGL00492,DIV475932,RDF,RDF,ASS,
9763616000,FGLTD01770,DIV475814,IDF ,IDF,ASS,
9763701395,FGLTD02587,DIV475611,RDF ,RDF,ASS,
9763855000,PUFGL00418,DIV435722,RDF ,RDF,ASS,
9764513973,PUFGL00570,DIV475934,RDF ,RDF,ASS,
9765275000,PUFGL00830,DIV475813,RDF ,OK,MU,
9766807000,PUFGL01124,DIV475614,RDF ,OK,MU,
9767457000,FGLTD03118,DIV475814,IDF ,IDF,ASS,
9767516000,FGLTD02188,DIV475934,RDF ,RDF,ASS,
9767805672,PUFGL00568,DIV475934,RDF ,RDF,ASS,
9769805544,PUFGL00865,DIV475611,RDF ,OK,MU,
9770376000,FGLTD02929,DIV475814,IDF ,IDF,ASS,
9770866000,PUFGL00564,DIV475934,RDF ,RDF,ASS,
9771018000,FGLTD03371,DIV475811,IDF,IDF,ASS,
9771308000,FGLTD02908,DIV435733,RDF ,RDF,ASS,
9771417000,FGLTD02929,DIV475814,IDF ,IDF,ASS,
9773166000,PUFGL01040,DIV475613,RDF ,RDF,ASS,
9773656000,PUFGL00162,DIV435731,RDF ,P,PROV,
9773975000,PUFGL00865,DIV475611,RDF ,OK,MU,
9774257000,FGLTD01183,DIV475813,RDF ,RDF,ASS,
9774937000,FGLTD01592,DIV475812,IDF ,IDF,ASS,
9777946000,FGLTD03004,DIV475812,IDF,IDF,ASS,
9779396000,FGLTD02305,DIV475814,IDF ,IDF,ASS,
9780397000,FGLTD02668,DIV475813,RDF,RDF,ASS,
9781716944,FGLTD01508,DIV475935,RDF ,OK,MU,
9783986000,PUFGL01212,DIV475935,RDF ,OK,MU,
9784897000,PUFGL00751,DIV475812,IDF ,IDF,ASS,
9785267000,PUFGL01206,DIV475935,RDF ,BR,MU,
9785620533,FGLTD02256,DIV435733,RDF ,OK,MU,
9786307000,FGLTD01508,DIV475935,RDF ,RDF,ASS,
9786437000,FGLTD01190,DIV475813,RDF ,RDF,ASS,
9786476000,PUFGL00250,DIV435733,RDF ,P,PROV,
9786607000,PUFGL00599,DIV475934,IDF ,IDF,ASS,
9786616000,PUFGL00850,DIV475814,RDF ,P,PROV,
9788365000,PUFGL00811,DIV475813,RDF ,RDF,ASS,
9788408000,PUFGL01038,DIV475613,RDF ,OK,MU,
9788488925,PUFGL00492,DIV475932,RDF ,RDF,ASS,
9789865000,PUFGL00257,DIV435733,IDF ,IDF,ASS,
9790767000,FGLTD02894,DIV475813,RDF ,RDF,ASS,
9790896000,FGLTD02634,DIV475814,IDF,IDF,ASS,
9791636000,PUFGL00114,DIV435732,RDF ,OK,MU,
9792186000,PUFGL00848,DIV475814,IDF,IDF,ASS,
9792636000,PUFGL00886,DIV475611,RDF ,OK,MU,
9792946000,FGLTD03114,DIV475814,IDF ,IDF,ASS,
9792955000,FGLTD02305,DIV475814,IDF ,IDF,ASS,
9793396000,FGLTD02356,DIV475614,RDF ,BR,MU,
9794166000,PUFGL01114,DIV475614,RDF ,OK,MU,
9794457000,FGLTD02305,DIV475814,IDF ,IDF,ASS,
9794747000,PUFGL00761,DIV475812,IDF ,IDF,ASS,
9794827782,FGLTD02547,DIV475611,RDF ,RDF,ASS,
9794946000,PUFGL00418,DIV435722,RDF ,OK,MU,
9795692432,FGLTD01816,DIV435711,RDF ,OK,MU,
9795892244,PUFGL00893,DIV475611,RDF ,OK,MU,
9796886000,PUFGL00865,DIV475611,RDF,OK,MU,
9797329710,FGLTD01258,DIV475932,RDF ,RDF,ASS,
9797507000,FGLTD01660,DIV475814,IDF ,IDF,ASS,
9797954780,PUFGL00814,DIV475813,RDF ,OK,MU,
9798676000,FGLTD03239,DIV475812,RDF ,OK,MU,
9799436000,PUFGL00994,DIV475612,RDF ,P,PROV,
9799736000,PUFGL00421,DIV435722,RDF,RDF,ASS,
9800087000,PUFGL00555,DIV475934,RDF ,OK,MU,
9800967000,FGLTD02667,DIV475813,IDF,IDF,ASS,
9802426000,FGLTD03122,DIV475813,RDF ,RDF,ASS,
9802497000,PUFGL00358,DIV435721,RDF ,P,PROV,
9804765000,PUFGL01018,DIV475612,RDF ,P,PROV,
9805087000,PUFGL00259,DIV435733,RDF ,P,PROV,
9806107000,PUFGL00396,DIV435722,RDF ,RDF,ASS,
9806354000,PUFGL00701,DIV475811,IDF ,IDF,ASS,
9808323676,FGLTD02667,DIV475813,RDF ,RDF,ASS,
9808407000,PUFGL00437,DIV435722,RDF ,OK,MU,
9809317000,PUFGL00618,DIV475935,RDF ,RDF,ASS,
9810006000,PUFGL00848,DIV475814,IDF ,IDF,ASS,
9810977000,FGLTD02471,DIV475814,IDF ,IDF,ASS,
9811485000,PUFGL00704,DIV475811,IDF ,IDF,ASS,
9811565000,PUFGL00815,DIV475813,IDF ,IDF,ASS,
9811807000,PUFGL00361,DIV435721,RDF,OK,CEIL,
9812487000,FGLTD01592,DIV475812,IDF ,IDF,ASS,
9813108000,FGLTD03013,DIV475811,IDF ,IDF,ASS,
9814356000,PUFGL01087,DIV475614,RDF ,RDF,ASS,
9814386000,PUFGL00552,DIV475934,IDF ,IDF,ASS,
9815297000,PUFGL00421,DIV435722,RDF ,RDF,ASS,
9816157000,PUFGL01207,DIV475935,RDF ,OK,MU,
9819336000,PUFGL00259,DIV435733,RDF ,P,PROV,
9819956000,PUFGL01100,DIV475614,RDF ,OK,MU,
9820836000,FGLTD03390,DIV475811,IDF ,IDF,ASS,
9822170908,PUFGL00729,DIV475812,RDF ,OK,MU,
